id,positJob,company,city_state,date,descrip,dateColect,country,url
#3287352,Vaga de Effectiveness Sr Analyst ,Sanofi , São Paulo - SP,2018-02-08,"
Effectiveness Sr Analyst
Prover informação para Força de Vendas – de modo a garantir as melhores decisões no campo e contribuir para que o time atinja os objetivos comerciais – por meio de ferramentas de dados guiadas e intuitivas.
Conhecer profundamente e gerenciar todos os parâmetros e regras de negócio é essencial.
Criação, manutenção e atualização dos parâmetros e regras de negócio de Sales Force Effectiveness (estrutura da força de vendas e painel de visitação, como exemplos)
Criação, manutenção e atualização de ferramentas de BI para Força de Vendas. Também responsável pelo treinamento e suporte destas ferramentas
Melhoria e automatização constante dos processos envolvidos.
Sanofi is dedicated to supporting people through their health challenges. We are a global biopharmaceutical company focused on human health. We prevent illness with vaccines, provide innovative treatments to fight pain and ease suffering. We stand by the few who suffer from rare diseases and the millions with long-term chronic conditions.
With more than 100,000 people in 100 countries, Sanofi is transforming scientific innovation into healthcare solutions around the globe.
Sanofi, Empowering Life
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-effectiveness-sr-analyst-sanofi-sao-paulo-sp-3287352
#3287113,Vaga de Analista Logistica Sr (Galvani) ,Yara Brasil , Paulínia - SP,2018-02-08,"
Analista Logistica Sr (Galvani)
Sobre Nossa Unidade
A Galvani atua em toda a cadeia de produção de fertilizantes fosfatados.
Possui unidades industriais, de mineração e de distribuição nos Estados de São Paulo, Minas Gerais, Bahia, Mato Grosso e Ceará, atuando em quatro das áreas mais importantes da economia brasileira: mineração, indústria, comércio e serviços.
Em dezembro de 2014 formou uma joint venture com a empresa Yara, que passou a ter 60% das participações da empresa.
Fundada na Noruega e com atividades no Brasil desde 1977, a Yara oferece soluções para a agricultura sustentável e o meio ambiente.
A Galvani possui sede em Paulínia (SP), com escritório em São Paulo, capital, além de complexos industriais e mineradoras espalhadas pelo país.
Responsabilidades
Atuar no planejamento e contratações dos fretes, buscando o menor custo, excelente atendimento e cumprimento dos prazos de entregas;
Implementar, seguir padronização e disseminar novos modelos de analise na gestão de transportes;
Firmar contratos com transportadores afim de cumprir grandes volumes dentro do prazo e com a qualidade;
Efetuar o controle e analise dos custos de fretes com acurácia;
Controlar a otimização da oferta de transportes e custos competitivos na unidade;
Dar suporte para a gestão da cadeia logística;
Executar outras atividades, da mesma natureza e grau de complexidade, de acordo com as solicitações do superior imediato;
Manter Follow up com transportadores constantemente afim de garantir o atendimento do transporte contratado;
Suporte para implementação e padronização dos documentos de gestão da área.
Qualificações
Superior completo em Administração, Engenharia ou Logística;
Inglês Intermediário;
Excel Avançado;
Conhecimento do mercado de transportes;
Experiência em gestão de grandes contas fretes e operações, acompanhamento de indicadores.
Informações Adicionais
Todas as nossas vagas destinam-se também a pessoas com deficiência.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-logistica-sr-galvani-yara-brasil-paulinia-sp-3287113
#3286698,Vaga de Analista Sr Modelag, (Estatístico) ,Avon ,2018-02-08,"
Analista Sr Modelagem (Estatístico)
Cargo:Pré-requisitos:
Graduação completa
Inglês – Intermediário
Experiência na área de crédito e cobrança e/ou revenue
Necessário conhecimento em modelos estatísticos / Modelagem de Crédito e Cobrança.
Conhecimento em SAS e programação de SQL.Atividades inerentes ao cargo:
Responsável pelo desenvolvimento, implantação e acompanhamento dos modelos estatísticos.
Auxiliar nas áreas de crédito, cobrança e contas a receber, através de análise de dados, desenvolvimento diversos cenários afim de indicar desvios e oportunidades no negócio, sugerir KPIs e relatórios de apoio para melhoria contínua do processo.
Atuar com interação com diversas equipes, especialmente as de vendas, IT e financeira.**Diversidade e igualdade andam lado a lado na Avon. Esta vaga também destina-se a pessoas com deficiência.*
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-sr-modelagem-estatistico-avon-sao-paulo-sp-3286698
#3217953,Vaga de Analista de Desenv. de Sist,as Jr. ,Itaú Unibanco (Itaú BBA e Rede) ,2018-01-29,"
Analista de Desenv. de Sistemas Jr.
Atuação em desenvolvimento de sistemas, comunicação clara e objetiva, bom relacionamento interpessoal, desejável conhecimento técnico para desenvolvimento de sistemas em alta plataforma, pró-atividade, busca constante de conhecimento.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-desenv-de-sistemas-jr-itau-unibanco-itau-bba-e-rede-sao-paulo-sp-3217953
#3286694,Vaga de ANALISTA COMERCIAL JR ,AES Eletropaulo , Barueri - SP,2018-02-08,"
ANALISTA COMERCIAL JR
A Eletropaulo oferece igualdade de acesso as oportunidades e nossa estratégia valoriza a inclusão de pessoas com deficiência em nosso time, portanto se você é um profissional com deficiência e se interessou por esta vaga, não deixe de se candidatar!PRINCIPAIS ATIVIDADES:
* Elaborar, coletar dados para o relatório ANEEL;
* Participar das auditorias dos órgãos reguladores e ISO;
* Desenvolver, revisar e preparar relatórios estatísticos;
* Identificar melhorias, correções e/ou novos projetos e elaborar descritivo de escopo objetivando a alteração de um processo no Atendimento do Call Center;
* Definir estratégias e ações para manter a qualidade do atendimento;
* Elaborar, homologar e divulgar os procedimentos para o atendimento do Call Center e medir a eficácia das correções com análises pré e pós-implantação;
* Analisar e conferir o faturamento mensal dos prestadores de serviços de mão de obra do Call Center;
* Colaborar no planejamento anual de OPEX e CAPEX;
* Dimensionar as chamadas do Call Center;
* Controlar e interagir com o fornecedor sempre que necessário para manter os indicadores de chamadas do Call Center dentro dos limites planejados.REQUISITOS:
* Ensino Superior Completo;
* Pacote Office Avançado;
* Sistema SAP CCS/CRM;
* Inglês intermediário (desejável);
* Banco de Dados – SQL (desejável);
* Conhecimento em processos de atendimento;
Conhecimento em análise de dados, elaboração de relatórios e melhoria de processos.LOCAL DE TRABALHO: Barueri 
* SP
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-comercial-jr-aes-eletropaulo-barueri-sp-3286694
#3168533,Vaga de Analista de Suporte ERP ,Luandre Consultoria , São Paulo - SP,2018-01-22,"
Analista de Suporte ERP
Superior completo nos cursos da área de Tecnologia da Informação.
Experiência em dar suporte ao sistema ERP, como por exemplo Microsiga, Datasul, CRM para clientes internos da empresa.
Conhecimento de serviços.
Desejável experiência em empresas do segmento de E-commerce.
Desejável ter atuado em consultorias de ERP
Local de trabalho: Vila Leopoldina ( Zona Oeste de São Paulo)
Forma de contratação: Pessoa Jurídica
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-suporte-erp-luandre-consultoria-sao-paulo-sp-3168533
#3168532,Vaga de Analista de Business Intelligence ,Luandre Consultoria , São Paulo - SP,2018-01-22,"
Analista de Business Intelligence
Superior completo em Matemática, Estatística, Sistemas da Informação, Administração de Empresas ou afins.
Desejável MBA
Imprescindível experiência na área de Business Intelligence em em empresa no segmento de E-commerce.
Experiência em empresa que vende produtos através de varejistas e comércio eletrônico direto para os consumidores que servem clientes nacionais e internacionais.
Conhecimento em DOMO
Conhecimento avançado em Excel
Imprescindível Inglês avançado
Local de trabalho: Vila Leopoldina (Zona Oeste de São Paulo)
Forma de contratação: Pessoa Jurídica
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-business-intelligence-luandre-consultoria-sao-paulo-sp-3168532
#3201161,Vaga de Analista de Atendimento ,Banco Modal , São Paulo - SP,2018-01-26,"
Analista de Atendimento
Que Tal Trabalhar no Home Broker que Mais Cresce no País?
O modalmais convida você para participar do processo seletivo de Analista de Atendimento.
Conheça abaixo os requisitos para candidatar-se a esta oportunidade:
PRÉ-REQUISITO
* Experiência no mercado financeiro de corretora;
DIFERENCIAL
* Certificação PQO Backoffice/Comercial ou Operações BM
* Possuir investimentos pessoais principalmente pelo Home Broker modalmais.
DESCRIÇÃO DO TRABALHO A SER DESEMPENHADO
* Auxiliar os clientes nos processos, através do telefone, email e chat;
* Fornecer informações de investimentos no mercado financeiro como: saldo aplicado, leitura de posição, aplicações no segmento de renda variável e renda fixa pública e privada além de plataformas eletrônicas de negociação.
REMUNERAÇÃO
* Salário fixo a negociar;
* Participação nos Lucros e Resultados;
* Vale-Refeição (R$ 745,00/ mês);
* Vale Alimentação (R$ 580,00/ mês);
* Vale-Transporte;
* Plano de Saúde e Odontológico 100% pela modalmais, incluindo dependentes;
* Auxílio Creche.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-atendimento-banco-modal-sao-paulo-sp-3201161
#3128045,Vaga de Analista Comercial ,Comerc Energia , Bento Gonçalves - RS,2018-01-16,"
Analista Comercial
O que buscamos:
Profissionais do Setor Elétrico com vontade de contribuir em uma empresa que oferece muitas oportunidades de crescimento.
* Comprometimento: Procuramos talentos identificados com nossa visão de negócios;
* Criatividade: Nosso mercado é novo e está em constante evolução. Ideias inovadoras fazem toda a diferença.Principais atividades:
Análises e tomadas de decisão no balanço energético dos clientes no Mercado Livre;
Apoio comercial no relacionamento com clientes;
Gestão do portfólio de clientes (apresentação de resultados, acompanhamento da estratégia, etc.);
Formação: Economia, Engenharia ou Administração 
completo ou cursando o último semestre.
Local de atuação: Bento Gonçalves
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-comercial-comerc-energia-bento-goncalves-rs-3128045
#3286353,Vaga de Indirect Tax Analyst ,IBM , São Paulo - SP,2018-02-08,"
Indirect Tax Analyst
This role is responsible for analysis of tax laws within a particular jurisdiction and their application to IBM in order to file an accurate and complete tax return. This role also acts as a trusted business advisor to the different lines of businesses on various transactions and business models to ensure compliance with tax laws and proper reporting. Knowledge in the following specialties may be required: US Federal and State income, sales, property, and US international taxes, and non-US tax in local jurisdictions, as well as VAT in specific jurisdictions, taxation of employee benefits, transfer pricing and customs activities. The employee focuses on individual/team/department/ operational objectives.
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-indirect-tax-analyst-ibm-sao-paulo-sp-3286353
#3173330,Vaga de Analista de Inovação ,Sascar Tecnologia Automotiva , Barueri - SP,2018-01-23,"
Analista de Inovação
Atividades
* Estudo de mercado, negócios e tecnologias
* Participação em fóruns, eventos, workshops relacionados a tecnologia e negócios (nacional e internacional)
* Realizar treinamentos
* Aplicação do modelo Canvas para novos segmentos de negócios
* Realização de provas de conceitos
* Elaborar apresentação de provas de conceitos e estudos realizados
* Relacionamento com clientes internos
* Relacionamento com parceiros externos (startups, incubadoras, universidades)
* Aplica e utiliza conhecimentos profundos do assunto entendendo as necessidades específicas e/ou exigências técnicas
",2018-02-09,Brasil,https://www.lovemondays.com.br/vagas/vaga-de-analista-de-inovacao-sascar-tecnologia-automotiva-barueri-sp-3173330
