JobClear,companyClear,dateClean,skills,education,language,dateColect,country,cityClear,stateClear,url
Web Analytics Contract,Loblaw Digital,2017-12-28,hana mean mean javascript model value shell,master,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=404&ao=299951&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2b629db4&cb=1516223090114&jobListingId=2622524374
Data Analyst,Rosen,2018-01-17,perl,,english,2018-01-17,Canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=405&ao=4120&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_50d390d4&cb=1516223090116&jobListingId=2475030654
Director Data Scientist Modelling Manager Brighterion,MasterCard,2018-01-05,model model model model model model model model model model model sql hadoop java python,phd,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=406&ao=133311&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3d03f0f1&cb=1516223090117&jobListingId=2583887847
Terrain Scientist,Stantec,2018-01-12,classification classification classification,,english,2018-01-17,Canada,Burnaby,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=408&ao=4008&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3e83fc77&cb=1516223090121&jobListingId=2588794745
Data Mining Scientist,Huawei Technologies,2018-01-03,value feature model clustering regression classification model model model matrix,,,2018-01-17,Canada,Markham,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=409&ao=3949&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_48ea9010&cb=1516223090123&jobListingId=2582164886
Service Architect Data Scientist Optik TV Service Development,TELUS,2018-01-11,coefficient coefficient feature feature feature sas sas sas hive spark r python sql query value,,,2018-01-17,Canada,Edmonton,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=410&ao=102921&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6b9fa31e&cb=1516223090125&jobListingId=2613110686
Business Intelligence Report Developer Data Analyst,Mitel Networks,2018-01-16,server dashboard dashboard tableau hana database sql excel dashboard tableau hana excel sql server dashboard sql query hbase query tableau hana sql server sql excel,,,2018-01-17,Canada,Kanata,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=411&ao=280105&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1a21229c&cb=1516223090126&jobListingId=2616963185
Data Scientist Mgr,LoyaltyOne,2018-01-10,cloud model algorithm cloud feature model server mathematica econometrics python java shell scala sql visualization tableau aws,master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=412&ao=295803&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d4288702&cb=1516223090127&jobListingId=2612149840
Manager Data Scientist,BMO Financial Group,2018-01-07,machine learning value volume unstructured data feature model model mathematica clustering python r spotfire tableau hbase,master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=413&ao=55774&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_02c6214c&cb=1516223090128&jobListingId=2629905626
DATA SCIENTIST DIGITAL DATA SCIENCE,The Globe and Mail,2018-01-03,model model model mathematica scala java python correlation classification value,phd master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=414&ao=37049&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e8fd5913&cb=1516223090129&jobListingId=2626050949
Senior Consultant Data Scientist,Sun Life Financial,2017-12-28,unstructured data data set data set model model algorithm unstructured data data set database sql python r scala visualization spark hadoop nosql database visualization,phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=415&ao=55774&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8cc178e0&cb=1516223090130&jobListingId=2622191954
Senior Data Scientist,Canadian Tire Corporation,2018-01-10,model hadoop spark hive hbase sqoop hadoop mathematica python r scala algorithm model hadoop mapreduce spark pig hive sqoop sql feature unstructured data,,,2018-01-17,Canada,Ontario,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=416&ao=133291&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1e6ebfca&cb=1516223090132&jobListingId=2632211055
Data Analyst Scientist,,2017-12-18,mathematica python mathematica econometrics mathematica model python visualization hadoop spark model value value mean mean spark,bachelor,english,2018-01-17,Canada,ND,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=417&ao=148105&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ce38aa57&cb=1516223090133&jobListingId=2545617920
Senior Data Scientist,EPAM Systems Inc,2017-12-18,model scalability correlation algorithm algorithm classification regression model r matlab octave weka mahout mapreduce hadoop pig hive spark scripting java python pandas aws database database unstructured data scalability,,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=418&ao=55774&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3b9b6632&cb=1516223090134&jobListingId=2608884373
Data Engineer I,Amazon,2018-01-09,correlation data set aws cloud model hue data set data set mathematica value data set hadoop hive spark python ruby java,,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=419&ao=133043&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_faa49ef9&cb=1516223090136&jobListingId=2492654834
Data Architect Central Technology Activision,Demonware,2018-01-16,sql perl database storage perl hadoop hive spark sql database java python scala avro storage cloud,,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=420&ao=270709&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa050f8d&cb=1516223090137&jobListingId=2638222850
People Data Scientist,Capital One,2017-12-26,value value server database unstructured data model regression visualization python scala r database model visualization tableau petabyte dashboard visualization metadata python r scala database python aws,,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=421&ao=133055&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_24174adb&cb=1516223090137&jobListingId=2598328890
Costing Data Analyst,lululemon,2018-01-10,correlation standard deviation excel classification aws,,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=422&ao=102921&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9a072899&cb=1516223090139&jobListingId=2586775484
Big Data Analytics Web Application Developer Internship,IBM,2018-01-14,sas javascript javascript spark hadoop hive hbase storage storage javascript cloud cloud cloud sas javascript javascript python scala database sql cloud javascript spark database hive hbase storage storage nosql database cloud cloud,,,2018-01-17,Canada,Ottawa,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=423&ao=140152&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dfc2f1f1&cb=1516223090140&jobListingId=2615343288
Machine Learning Specialist Data Scientist,,2018-01-05,cloud mathematica r python visualization hue,phd,,2018-01-17,Canada,ND,ND,https://www.glassdoor.com/partner/jobListing.htm?pos=424&ao=37049&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ed612dc6&cb=1516223090141&jobListingId=2628847813
Data Scientist for Machine Learning VC Funded Startup,Wolf Search Associates,2018-01-07,mathematica model visualization mathematica r visualization tableau hbase,,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=425&ao=36811&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_65d84e10&cb=1516223090142&jobListingId=2629904299
Video Game Data Scientist,Digital Extremes,2018-01-03,algorithm model mathematica econometrics mongodb tableau spotfire,master,,2018-01-17,Canada,London,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=426&ao=4120&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e78e4f1f&cb=1516223090143&jobListingId=2488187576
Research Scientist Google Brain,Google,2018-01-03,algorithm perceptron feature feature algorithm,,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=427&ao=191997&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_816ccd5a&cb=1516223090144&jobListingId=2605830402
Data Scientist Data Science Engineer,Unata Inc,2017-12-18,pig algorithm pig,,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=428&ao=148105&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6c00cd02&cb=1516223090145&jobListingId=2548305260
Data Modelling Engineer,Shopify,2018-01-16,volume schema sql query tableau database python,,,2018-01-17,Canada,Ottawa,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=259370&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c9513741&cb=1516223090146&jobListingId=2447911742
Data Scientist AD,LoyaltyOne,2017-12-22,cloud model algorithm cloud feature model model algorithm server mathematica econometrics algorithm regression vector clustering stata r python julia sql visualization javascript,master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=295803&s=58&guid=0000016105f04bf08c5bf53f5acba62c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1fa3f56e&cb=1516223090147&jobListingId=2619231138
Computational Scientist,Perimeter,2018-01-13,algorithm mathematica mathematica python visualization algorithm mathematica median,phd phd phd,,2018-01-17,Canada,Waterloo,NS,https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=4348&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6017565e&cb=1516223241513&jobListingId=2589808292
Data Scientist with previous Consulting experience years experience,Avanade,2017-12-22,visualization de-identification visualization visualization model visualization excel excel query excel database model sql tableau database storage aggregation model visualization excel mathematica econometrics visualization tableau excel sql database sql server excel excel visualization,bachelor,,2018-01-17,Canada,Montreal,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=150272&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cbb39635&cb=1516223241514&jobListingId=2619233226
Data Scientist Casualty Commercial Lines Machine Learning,DW Simpson   Company,2018-01-09,regression,,,2018-01-17,Canada,Canada,Canada,https://www.glassdoor.com/partner/jobListing.htm?pos=503&ao=4120&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4ca338b6&cb=1516223241515&jobListingId=2297990319
Mitacs Intern Machine Learning Researcher Data Scientist,QBit,2017-12-26,mathematica value algorithm mathematica algorithm python database algorithm value,master,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=504&ao=8095&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_64731a32&cb=1516223241516&jobListingId=2598654544
Director of Data Science,Prodigy Game,2018-01-10,storage visualization visualization mathematica server machine learning volume python r java sql shell database aws cloud,phd,,2018-01-17,Canada,Burlington,NL,https://www.glassdoor.com/partner/jobListing.htm?pos=505&ao=294953&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_6bfa97c8&cb=1516223241517&jobListingId=2587274625
INTERN Analytical Support Data Scientist Engineer,Koch Industries,2018-01-10,value,,,2018-01-17,Canada,Kingston,NB,https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=186603&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b177e928&cb=1516223241519&jobListingId=2632428713
Scientist Modelling Simulations,Zymeworks,2018-01-02,algorithm java scripting python perl clustering regression classification regression,phd,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=4120&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b7ae5c05&cb=1516223241520&jobListingId=2558071052
Senior Data Scientist Global Center of Competence CoC,IBM,2018-01-15,cloud mathematica server value visualization mathematica mathematica visualization visualization r python spss model database unstructured data sql hadoop visualization javascript visualization mathematica mathematica visualization visualization r python spss model database unstructured data sql hadoop visualization javascript visualization,master master phd,english,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=140152&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fed07ff5&cb=1516223241521&jobListingId=2615858424
research scientist,ALPHORA RESEARCH INC,2018-01-16,value,phd,,2018-01-17,Canada,Mississauga,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=178789&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3a02634f&cb=1516223241522&jobListingId=2638087826
Analyste principal Intelligence d‚ affaires et analytique Data Scientist,Videotron,2018-01-13,correlation volume sas spss r algorithm excel hbase,,,2018-01-17,Canada,Montreal,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=177257&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0e5c0f9e&cb=1516223241523&jobListingId=2590180695
Associate Data Scientist Trading Products,Harris Bankcorp,2017-12-26,model python scala spark model value,master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=102921&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9866e646&cb=1516223241524&jobListingId=2574497037
Research Scientist Machine Learning,Element AI,2018-01-15,model hue data set r python scala javascript java value,phd master,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=8095&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f10a9592&cb=1516223241526&jobListingId=2637473940
Defence Scientist,Government of Canada,2017-12-21,,,,2018-01-17,Canada,Dartmouth,NS,https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=4120&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e21420f3&cb=1516223241531&jobListingId=2311612500
Scientifique de donn√ es Data Scientist,Rio Tinto,2017-12-23,mode sas mode mode classification clustering r python matlab sql,,,2018-01-17,Canada,Saguenay,QC,https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=4120&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0a666264&cb=1516223241533&jobListingId=2620157188
SCIENTIST LEVEL,Luminex,2018-01-16,comparators,phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=178497&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3305670a&cb=1516223241535&jobListingId=2638154402
Senior Data Science,Huawei Technologies,2018-01-15,value algorithm algorithm algorithm,,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=3949&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_347ea17e&cb=1516223241537&jobListingId=2266053068
Data Analyst,Accountemps,2018-01-12,database,,,2018-01-17,Canada,Calgary,AB,https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=133516&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d7658daf&cb=1516223241538&jobListingId=2634299936
Applications Scientist,Aspect Biosystems,2018-01-15,correlation model correlation feature feature,,,2018-01-17,Canada,Vancouver,BC,https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=102921&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_3fbe15b6&cb=1516223241539&jobListingId=2637355302
Manager Data Scientist,Harris Bankcorp,2018-01-04,machine learning value volume unstructured data feature model mathematica clustering python r spotfire hbase value,master phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=102921&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_dc2b2667&cb=1516223241540&jobListingId=2627960886
Scientist Zero Gravity Labs,LoyaltyOne,2018-01-17,value algorithm cloud algorithm server cloud value algorithm algorithm spark aws azure value,phd,,2018-01-17,Canada,Toronto,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=295799&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ab713bd3&cb=1516223241542&jobListingId=2617338366
SCIENTIST CLINICAL RESEARCH,Emergent BioSolutions,2018-01-16,excel value value,phd,,2018-01-17,Canada,Winnipeg,MB,https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=4127&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6dce25b6&cb=1516223241542&jobListingId=2499333105
Data Engineer,Ciena,2018-01-12,mode cloud volume cloud cloud scala java python hadoop drill spark flume hbase sql tableau value correlation value value,,english,2018-01-17,Canada,Ottawa,ON,https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=144660&s=58&guid=0000016105f29b4fbe068300ed93867d&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d6cb1654&cb=1516223241543&jobListingId=2635206704
