company,date,title,status,location,recommend,outlook,ceo,pros,cons,adviceManag,id,rating,dateCollect
"
iFood
","
Há 10 meses
","
Excelente
",Executivo de Vendas Pleno,"
Curitiba, PR
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Otimo ambiente, motivador, pessoas muito amistosas...oportunidade de crescimento e ambiente descontraído",Contras: Não encontrei nenhum ainda,NI,437110,5,2018-01-28
"
iFood
","
Há 10 meses
","
Trabalhe Feliz! :)
",Executivo de Vendas Externas,"
",Conselhos para presidência: Continuem assim!,NI,NI,"Prós: Empresa extremamente aberta a novas ideias, clima descontraído, gestores parceiros que te dão espaço para executar tranquilamente seu trabalho, sem pressões abusivas. Produto extremamente atrativo para a venda com grande aceitação","Contras: Empresa crescendo, está se estruturando, mas isso não dá pra ser considerado um ponto negativo. Estou extremamente feliz em fazer parte deste time!",NI,431398,5,2018-01-28
"
iFood
","
Há 10 meses
","
Excelente
",Financeiro,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Muito legal, bem bacana, motivadora e uma excelente ideia para facilitar a vida de milhões de pessoas todos os dias no Brasil e em várias cidades brasileiras","Contras: Não vejo pontos negativos, pelo contrátio, muito legal, bem bacana, motivadora e uma excelente ideia para facilitar a vida de milhões de pessoas todos os dias no Brasil e em várias cidades brasileiras",NI,423740,5,2018-01-28
"
iFood
","
Há 10 meses
","
Escute seu colaborador
",Comercial,"
",Conselhos para presidência: Que as oportunidades sejam dadas igualmente a todos.,NI,NI,"Prós: Uma empresa com astral legal,várias pessoas querendo conquistar o objetivo.Festas maravilhosas,vários produtos que auxiliam os parceiros,sabemos fazer delivery.","Contras: Falta comunicação entre os setores da empresa,infelizmente as promoções não são justas,prevalece os bons relacionamentos para não dizer puxa saco.",NI,416016,3,2018-01-28
"
iFood
","
Há 10 meses
","
Amo o que faço é acredito no produto.
",Analista Comercial,"
São Paulo, SP
",Conselhos para presidência: Clareza das informações,NI,NI,"Prós: Ótimo ambiente, profissionais capacitados e muito focados no crescimento da empresa como um todo. Empresa que ao mesmo tempo que cresce investe no crescimento dos funcionários.",Contras: Certas informações não são passadas com clareza. Não se sabe ao certo o que se passa em outros setores nem o rumo que o seu próprio setor irá tomar.,NI,415858,4,2018-01-28
"
iFood
","
Há 10 meses
","
A melhor empresa pra se trabalhar!
",Analista,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa jovem, desafiadora e que valoriza seus funcionários. É natural pra todos sentir orgulho de fazer parte dessa Empresa de sucesso e que cresce a cada dia. A infraestrutura é pensada para o funcionário, em que todos se sentem """"em casa"""" no ambiente de trabalho.","Contras: O crescimento da Empresa é extremamente rápido, e desta forma é difícil para os funcionários acompanharem esse rápido crescimento. Talvez se a comunicação fosse pró-ativa melhoraria o impacto disso.",NI,415857,5,2018-01-28
"
iFood
","
Há 11 meses
","
É boa, mas decepciona em alguns aspectos
","Inside SalesEx-funcionário, saiu em 2016","
Jundiaí, SP
","Conselhos para presidência: Por favor avaliam melhor seus gestores. Bons funcionários estão sendo designados por não fazerem parte da elite """"fofoqueira"""" da empresa. Isso principalmente em Jundiaí.",NI,NI,"Prós: Empresa dinâmica e incentivadora. Oferece bons benefícios, salário animador e ambiente alegre e leve para trabalhar. Está sempre atualizando os funcionários sobre o crescimento da empresa e disponibilizando treinamento sobre o sistema.","Contras: Infelizmente existe uma parte contaminada da gestão. Parte essa que se importa mais com fofocas sobre funcionários, que o desempenho em si. Vale mais a pena o funcionário puxa saco.",NI,412758,4,2018-01-28
"
iFood
","
Há 11 meses
","
Gosto do meu trabalho porque acredito no produto que vendo e defendo!
",Especialista em Pós-Venda,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,Prós: Valoriza e respeita o trabalho e desenvolvimento dos funcionários. Sempre fornece novos desafios.,Contras: Nem sempre sabemos de todos os fatos que ocorrem nos ostros setores da empresa.,NI,408337,5,2018-01-28
"
iFood
","
Há 11 meses
","
O iFood já foi muito melhor pra se trabalhar... perdemos o brilho nos olhos
",Analista,"
São Paulo, SP
",Conselhos para presidência: Olhem para a prata da casa... logo logo vocês vão perder muita gente que está insatisfeita.,NI,NI,"Prós: Ambiente descontraído, horário flexivel, empresa em crescimento. Nosso CEO (Felipe Fioravante) é uma inspiração para todos... um cara humilde e visionário.","Contras: Lugar muito remoto de São Paulo, sem opções para almoçar. Fora que é muito perigoso à noite. Salario muito ruim comparado com o mercado. Exploram a gente mesmo!!! Promoção? Isso não existe! Foi-se o tempo que o ifood promovia e reconhecia pessoas. Agora as oportunidades são só para pessoas """"do mercado"""". E o resto continua... com computador velho, salário ruim.... e ainda tendo que ensinar quem chega (que por sinal tem um apple ou computador novinho).",NI,408051,2,2018-01-28
"
iFood
","
Há 11 meses
","
Essa empresa é sensacional S2
",Analista Pleno,"
Jundiaí, SP
",Conselhos para presidência: Continue assim! É muito bom trabalhar em uma empresa da qual nos orgulhamos. Eu tenho orgulho de fazer parte do time iFood =),NI,NI,"Prós: A visão de futuro, a forma como toda a empresa abraça a mesma causa. O ambiente de trabalho e a possibilidade de crescimento que todos tem.","Contras: É dificil dizer, de repente o crescimento muito rápido fez com que o mundo fosse abraçado de uma vez e alguns pontos se perderam, mas nda que interfira na genialidade da empresa.",NI,4079532,5,2018-01-28
"
iFood
","
Há 11 meses
","
Precisa melhorar para crescer
",Analista de Suporte Júnior,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa jovem, buscando crescimento. Oferece benefícios muito agradáveis e um ambiente bom da trabalho, espirito de equipe e determinação para alcançar os objetivos.","Contras: Poucas chances de crescimento baseadas em mérito como prega, não há retorno nem feedback com frequência, escala de trabalho não tão flexível.",NI,403741,3,2018-01-28
"
iFood
","
Há 11 meses
","
Ser Ifood, é ser feliz com o que faz!
",Analista de Vendas Sênior,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: O nosso ambiente de trabalho é sensacional, amo o que faço, amo trabalhar nesta empresa, tudo é intenso, desde a interação com outros parceiros de trabalho, com clientes, é demais!","Contras: Quase não há o que descrever aqui, o pouco tempo que faço parte desta empresa, sempre fui surpreendido por pontos positivos, vejo muito crescimento aqui",NI,402831,5,2018-01-28
"
iFood
","
Há 12 meses
","
Os melhores se renovam
",Analista de Vendas Júnior,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Ótimo ambiente de trabalho, as pessoas se respeitam. Empresa sempre em expansão mas nunca esquece do cuida com os funcionário que estão lá todos os dias.","Contras: Deveria ter mais processo seletivo interno, as vezes vejo pessoas de fora sendo contratadas para determinadas funções e isso é um pouco desmotivador.",NI,400640,4,2018-01-28
"
iFood
","
Há 12 meses
","
Melhoria Contínua
",Coordenador,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa em crescimento/desenvolvimento aonde você pode ser desafiado para que entregue seu melhor. Pessoas engajadas de espirito empreendedor, aonde o clima torna-se mais amigável, criando sinergias entre as áreas e agilidade em respostas rápidas. Sem dress code social, o que torna a interação mais leve. Office com ambiente remetendo ao lar, para possa haver descompressão em meio a desafios críticos.","Contras: Os pontos a serem construídos, acredito que por estar em processo de desenvolvimento, seria estabelecer alguns limites, de forma que não engessem os processos, porém para que os fluxos tenham controles mais palpáveis.",NI,400595,4,2018-01-28
"
iFood
","
Há 12 meses
","
Muito amor por essa empresa
",Líder Técnico,"
Campinas, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Grande autonomia para palpitar em todas as decisões, tanto técnicas como de negócio. Você poder fazer parte de uma decisão que impacta mais de 5MM de usuários todo mês, é fantástico.","Contras: Algo que era um grande problema e aos poucos vai sendo mitigado, é a falta de acompanhamento das pessoas. Somos extremamente cobrados, isso dependendo do perfil pode ser negativo.",NI,400542,5,2018-01-28
"
iFood
","
Há 12 meses
","
Tinha que ter crescido de dentro pra fora
",Analista Júnior,"
Campinas, SP
",Conselhos para presidência: Seria legal que os gestores tivessem cursos de liderança de pessoas pra aprender a lidar com o ser humano. A empresa deveria ter mais discussões como diferença de gênero no ambiente profissional em que há extrema desigualdade na quantidade de homens e mulheres.,NI,NI,"Prós: O melhor da empresa, com certeza, são as pessoas! Fora isso, possui horários flexíveis e grande liberdade para a tomada de decisão. Muitas festas e HH.","Contras: Falta bastante gestão por parte da liderança. A empresa ainda está se estruturando, apesar de já ser bem grande, e falta bastante acompanhamento por parte da liderança. Plano de carreira é considerado como """"reclamação"""" dos funcionários. Além disso, é bem difícil ter o reconhecimento do seu trabalho!",NI,400449,1,2018-01-28
"
iFood
","
Há 12 meses
","
iFood s2
",Analista de Business Intelligence (BI),"
Campinas, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Bastante liberdade de horário, posso ir de shorts quando eu achar que devo ir de shorts \o/ Sinto que o que não falta hoje para mim são oportunidades de crescer e mostrar meu valor dentro do iFood. Ótimo ambiente de trabalho, gerencia sempre dá ouvidos as nossas opiniões. Me sinto como parte importante do negócio.","Contras: Infelizmente estamos em 3 ilhas, e isso dificulta um pouco a comunicação... São três escritórios (sem considerar RJ/Rebouças) bastante diferentes. Acho que seria interessante uma integração 360º, estar mais próximo do que está acontecendo nas outras unidades. E poderíamos ter vouchers.",NI,4003192,5,2018-01-28
"
iFood
","
Há 12 meses
","
Apaixonante
",Analista,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Empresa unica, dinamica, totalmente desafiadora, possui ambiente descontraído e flexibilidade de horário. possibilidade de se superar a cada dia. uma experiência unica","Contras: Plano de carreira nao é claro, falta comunicação entre os deptos da empresa.....",NI,400157,4,2018-01-28
"
iFood
","
Há 12 meses
","
Ótimo lugar para quem busca desafio
",Diretor,"
São Paulo, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: A iFood é uma empresa excelente para quem tem vontade de crescer. Existe uma preocupação real em sempre oferecer algo mais para os funcionários. Para quem gosta de tecnologia e startups, creio que não existe empresa melhora para trabalhar no Brasil. A empresa tem uma cultura muito bacana que reconhece o esforço A empresa cresceu bastante, mas mantém a agilidade de empresa pequena","Contras: Como todas as empresas que crescem muito rápido, existe o desafio da empresa conseguir manter a cultura e contratar gente com o mesmo espírito. Pessoas que não estão acostumadas com um ambiente de startup podem estranhar a velocidade das mudanças",NI,400131,5,2018-01-28
"
iFood
","
Há 12 meses
","
Um case verdadeiro de Startup de sucesso.
",Inside Sales,"
Jundiaí, SP
","

Recomenda a empresa:


Sim
",NI,NI,"Prós: Informalidade, irreverencia e ambiente extremamente inovador. Ótimo benefícios e possibilidade de desenvolvimento de carreira em diversas áreas de atuação.","Contras: Devido a velocidade do crescimento e a maturidade da empresa, ainda são necessários ajustes em processos e procedimentos internos e externos.",NI,400122,5,2018-01-28
"
iFood
","
Há 12 meses
","
Cresce rápido, mas precisa retornar às essências
","Analista de Finanças JúniorEx-funcionário, saiu em 2017","
São Paulo, SP
","Conselhos para presidência: Deve-se valorizar mais o crescimento rápido de carreira, muitas pessoas estão dispostas a correr mais riscos ai dentro, mas o plano de remuneração e a estrutura de tomada de decisão são centralizadas demais para dar espaço. A ideia de """"faça você mesmo"""" não sai do papel se a cultura de informação relevante só fica nos altos cargos.",NI,NI,"Prós: Clima agradável, muitas comemorações de festas e metas, a empresa cresce em ritmo acelerado e possui grande potencial para continuar crescendo ainda mais.","Contras: Não se fala de tecnologia aqui dentro, não se demonstra interesse em falar sobre as novidades do mercado, ou mesmo de empresas semelhantes. Apesar de se vender como não hierarquizada, ainda concentra muita informação nos altos cargos, e valoriza trazer mais pessoas de fora, mesmo que sem perfil em detrimento do crescimento de pessoal interno, uma onda atual, que não acontecia no início da empresa. As áreas estão muito preocupadas com o dia a dia e menos com o futuro.",NI,400120,4,2018-01-28
